title,plot,Οικογενειακή,Δραμεντί,Περιπέτεια,Κωμωδία,Δράσης,Αισθηματική,Δραματική,Θρίλερ,Δραματικό Θρίλερ,Φαντασίας,Επιστημονικής Φαντασίας,Εποχής
'Το Κορίτσι του Μπέβερλι Χιλς',"Δεν είναι εύκολος ρόλος να είσαι η πιο διάσημη και η πιο λαμπερή μαθήτρια σε γυμνάσιο του Μπέβερλι Χιλς. Πόσο μάλλον όταν είσαι στο στόχαστρο της ζήλιας των Μπέτις (τα όμορφα κορίτσια), των επίμονων Μπάρνεϊς (όμορφα αγόρια) και των καθηγητών που φρικάρουν. Ωστόσο, η δεκαπεντάχρονη Σερ τα καταφέρνει όλα μια χαρά. Ώσπου εμφανίζεται στον ορίζοντα ο καινούριος συμμαθητής της, ο Κρίστιαν, και η Σερ χάνει τον αυτοέλεγχο της.",0,0,0,1,0,1,0,0,0,0,0,0
'Λόγκαν',"Στο κοντινό μέλλον, ο κουρασμένος Λόγκαν φροντίζει τον αδύναμο καθηγητή Ξαβιέ σε ένα κρησφύγετο στα σύνορα του Μεξικό. Οι προσπάθειες όμως του Λόγκαν να μείνει μακριά από τα μάτια του κόσμου και την ίδια του την κληρονομιά, θα τερματιστούν όταν μια νεαρή μεταλλαγμένη καταφτάνει, κυνηγημένη από σκοτεινές δυνάμεις.",0,0,0,0,1,0,0,0,0,0,1,0
'Snake Eyes',"Τίποτε δεν είναι σίγουρο όταν ο βρώμικος αστυνομικός ανθρωποκτονιών Ρικ Σαντόρο γίνεται μάρτυρας κατά τη διάρκεια ενός αγώνα πυγμαχίας. Τώρα εξαρτάται από αυτόν και τον παιδικό του φίλο και αξιωματικό της αντικατασκοπείας του ναυτικού, πράκτορα Κέβιν Ντουν, να αποκαλύψουν τη συνωμοσία που υπάρχει πίσω από τον φόνο. Σε κάθε βήμα ο Σαντόρο κάνει όλο και πιο συνταρακτικές ανακαλύψεις, τις οποίες δεν μπορεί πια να αγνοήσει.",0,0,0,0,0,0,0,1,0,0,0,0
'Η Γέφυρα των Κατασκόπων',"Η αληθινή ιστορία του δικηγόρου Τζέιμς Ντόνοβαν από το Μπρούκλιν, που για λογαριασμό της ΣΙΑ διαπραγματεύτηκε κρυφά την απελευθέρωση του Φράνσις Γκάρι Πάουερς, ενός αμερικανού πιλότου, του οποίου το κατασκοπευτικό αεροσκάφος καταρρίφθηκε στον εναέριο χώρο της Ρωσίας, καταμεσής του Ψυχρού Πολέμου, το 1960.",0,0,0,0,0,0,1,0,0,0,0,1
'Μια Επικίνδυνη Μέθοδος',"Σαγηνευμένος από την πρόκληση μιας δύσκολης περίπτωσης, ο ανήσυχος Δρ. Καρλ Γιουνγκ αναλαμβάνει ως ασθενή του την ανισόρροπη, αλλά γοητευτική Σαμπίνα Σπίλραϊν. Το “όπλο” του Γιουνγκ είναι η μέθοδος του δασκάλου του, του πασίγνωστου Ζίγκμουντ Φρόιντ. Και οι δύο άντρες μαγεύονται από τη Σαμπίνα. Στην “παρέα” προστίθεται και ο Ότο Γκρος, ένας ασθενής που είναι αποφασισμένος να ξεπεράσει κάθε όριο. Ο Γιουνγκ παραδίνεται στον πόθο για την ασθενή του και μια παθιασμένη σχέση ξεκινά. Η Σαμπίνα γίνεται ο καταλύτης στις εμπνευσμένες θεωρίες του. Παράλληλα, ο Φρόιντ προχωρά ένα βήμα παραπέρα, εισχωρώντας ακόμα βαθύτερα στο μυαλό της νεαρής γυναίκας.",0,0,0,0,0,1,1,0,1,0,0,1
'Pitch Perfect 2',"Αφού ξευτελίζονται μπροστά στον πρόεδρο της χώρας, οι Μπέλα αποχωρούν από το Aca-Circuit. Για να καθαρίσουν το όνομα τους και να επανακτήσουν την καλή τους εικόνα, αναλαμβάνουν μια αποστολή που φαντάζει αδύνατη: να κερδίσουν έναν διεθνή διαγωνισμό που ποτέ δεν κέρδισε ομάδα από τις ΗΠΑ. Για να τα καταφέρουν, πρέπει να δυναμώσουν τους μεταξύ τους δεσμούς, και να ξετινάξουν τον διαγωνισμό με τα μαγικά τους.",0,0,0,1,0,0,0,0,0,0,0,0
'Black Panther',"Ο Τ’Τσάλα, μετά τον θάνατο του πατέρα του, του βασιλιά της Γουακάντα -ενός τεχνολογικά ανεπτυγμένου μα απομονωμένου αφρικανικού κράτους-, επιστρέφει στην πατρίδα του για να πάρει τη θέση του στον θρόνο. Όταν ένας παλιός και ισχυρός εχθρός επανεμφανίζεται, το θάρρος του Τ’Τσάλα-βασιλιά -και Black Panther- δοκιμάζεται σε μια τρομερή σύγκρουση που απειλεί τη Γουακάντα, αλλά και ολόκληρο τον πλανήτη. Αντιμέτωπος με προδοσία και κινδύνους, ο νέος βασιλιάς πρέπει να συγκεντρώσει τους συμμάχους του και να απελευθερώσει όλη τη δύναμη του Black Panther, για να εξολοθρεύσει τους εχθρούς του και να προστατέψει τον λαό του.",0,0,1,0,1,0,0,0,0,0,1,0
'Αναπαράσταση',"Μετά από χρόνια δουλειάς στη Γερμανία, ένας άντρας επιστρέφει στο χωριό του, την Τυμφαία της Ηπείρου, μια χούφτα πέτρινα σπίτια σε μια έρημη, τραχιά κι αποδεκατισμένη περιοχή από τα τόσα χρόνια μετανάστευσης, όπου μετράνε τις μέρες τους οι λιγοστοί εναπομείναντες κάτοικοι -γέροι, γυναίκες και μικρά παιδιά. Κανένας δεν τον περιμένει, ενώ η κόρη του, στο κατώφλι του σπιτιού, δεν τον αναγνωρίζει. Λίγες μέρες αργότερα, η σύζυγος, με τη βοήθεια του εραστή της, τον σκοτώνει και τον θάβει στον κήπο, φυτεύοντας κρεμμύδια πάνω στον τάφο του. Καίει τα ρούχα και τα λιγοστά υπάρχοντά του, και διαδίδει στο χωριό ότι ο άντρας της ξαναέφυγε για τη Γερμανία. Για να κάνει ακόμα πιο πιστευτή την αναχώρησή του και για να δημιουργήσει ένα άλλοθι, φεύγει με τον εραστή της για τα Γιάννενα. Στο ξενοδοχείο δίνουν το όνομα του συζύγου και μιας άλλης γυναίκας. Στο χωριό όμως η ξαφνική αναχώρηση του μετανάστη δημιουργεί υποψίες και γρήγορα θα φθάσει η αστυνομία.",0,0,0,0,0,0,1,0,1,0,0,0
'Chocolat',"Το 1959, σε ένα απομακρυσμένο χωριό στη Γαλλία φτάνει μια γυναίκα, η Βιάν Ροσέ, με την κόρη της, την Ανούκ. Έχοντας περίεργη θεώρηση πάνω στη σχέση ζαχαροπλαστική-ερωτισμός, θα ανοίξει μια σοκολατερί και θα εκτοξεύσει τη λίμπιντο των κατοίκων στα ύψη. Αλλά η Βιάν έχει να αντιμετωπίσει τον ανοιχτό πόλεμο που της κηρύττει ο δήμαρχος, μα και τις δυσκολίες ενός έρωτα με έναν περιπλανώμενο μουσικό.",0,1,0,0,0,1,0,0,0,0,0,1
'Μαχητές των Δρόμων: 2 Fast 2 Furious',"Ο Μπράιαν Ο’Κόνερ έχει χάσει τη δουλειά του, όταν άφησε τον φίλο του, Ντομ Τορέτο, αφεντικό του εγκλήματος των αγώνων δρόμου, να ξεφύγει από τον νόμο. Τώρα είναι πίσω στο Μαϊάμι με την παλιά του φίλη, Ρομάν. Εργάζεται ως μυστικός για τους μπάτσους για να γλιτώσει την τιμωρία για τις πράξεις του. Βοηθάει την εκπληκτική Μόνικα να εντοπίσει έναν κακόφημο επιχειρηματία του Μαϊάμι. Και ο Μπράιαν αγωνίζεται ξανά. Αυτή τη φορά, όμως, για τη ζωή του.",0,0,0,0,1,0,0,1,0,0,0,0
